date,LGA,group,bau_mean,bau_lower80,bau_upper80,bau_lower95,bau_upper95
2026-12-01,Ukwa East,U5,383.3198699950615,123.14479917059684,1188.7539281533066,67.25486285230934,2162.974203458876
2027-01-01,Ukwa East,U5,408.548682531561,126.23333404829937,1317.2875746985053,67.52330690138466,2446.7820897454094
2027-02-01,Ukwa East,U5,442.7588956845719,131.65420268584742,1483.4758289757517,69.00138418681482,2812.115194603283
2027-03-01,Ukwa East,U5,467.48998498037145,133.81708321124037,1627.0048551637062,68.72370300973519,3146.8945688851804
2027-04-01,Ukwa East,U5,494.2170096407871,136.2395988468315,1785.9469795759705,68.57514348161499,3523.8204224309975
2027-05-01,Ukwa East,U5,526.6729697274159,141.22728546722038,1956.7028561451596,70.05102315029588,3917.8564870059977
2027-06-01,Ukwa East,U5,561.1363115906933,145.45301832422314,2156.669650134643,70.85740605273375,4396.559697282827
2027-07-01,Ukwa East,U5,598.1795917126624,149.91303743113633,2377.9606864733387,71.73194024049089,4935.155723851891
2027-08-01,Ukwa East,U5,639.1670956354026,154.89762696455952,2627.7373214951526,72.80684755854621,5551.518822988441
2027-09-01,Ukwa East,U5,682.4281433681556,159.94171167405483,2901.131599628939,73.8535951199425,6238.834257783115
2027-10-01,Ukwa East,U5,728.5079153615352,165.1419186523189,3202.175952775753,74.91601126214584,7009.139096184262
2027-11-01,Ukwa East,U5,778.2164228215287,170.63901316868458,3536.5304389454395,76.05466513454458,7878.837418468954
2027-12-01,Ukwa East,U5,832.8326189865971,176.65308625053632,3912.677218675105,77.36080470289832,8871.762845177003
2028-01-01,Ukwa East,U5,891.4554870203488,182.92309092143853,4329.488316189391,78.71060376388434,9991.105926985825
2028-02-01,Ukwa East,U5,954.0644501683563,189.39306634649367,4789.868288845032,80.07585381096632,11249.55193500791
2028-03-01,Ukwa East,U5,1023.1904662153419,196.50332196888598,5310.131481887935,81.63780897733749,12692.537305352165
2028-04-01,Ukwa East,U5,1098.0574094429558,204.0169106182997,5890.841729584832,83.28654929386558,14330.19755608947
2026-05-01,Ukwa East,A5,778.5568130626956,310.36734255311603,1950.742336911257,190.54920462109587,3171.5990509570497
2026-06-01,Ukwa East,A5,866.3397537918504,316.4590406404282,2368.686013635315,185.47376316610564,4033.2310667994575
2026-07-01,Ukwa East,A5,902.2046967364455,303.6236266365598,2676.989009631428,170.35228962822526,4759.827684163019
2026-08-01,Ukwa East,A5,908.1003340939733,282.76279362821464,2911.5150865712303,152.20648192754075,5393.441586620669
2026-09-01,Ukwa East,A5,1005.4444555867115,290.75745912778115,3470.8236346361873,150.47636256358436,6686.052851272687
2026-10-01,Ukwa East,A5,1060.1606022439482,285.5205291844362,3929.1261482379928,142.2661713471491,7858.928224271261
2026-11-01,Ukwa East,A5,1199.4603489279384,301.63197430540407,4760.906116020254,144.9229201993475,9874.796395655134
2026-12-01,Ukwa East,A5,1319.6809587735986,310.4925968232811,5598.485229039606,143.9935225367263,12028.490451377598
2027-01-01,Ukwa East,A5,1478.3648909558544,326.0175203256276,6691.364612188381,146.0848739645204,14878.303504184518
2027-02-01,Ukwa East,A5,1547.2030449254703,320.23948898923555,7460.513140424702,138.7240291484758,17153.76344995341
2027-03-01,Ukwa East,A5,1690.305011775643,328.83891231901987,8671.453540262473,137.83306708242742,20602.97211536842
2027-04-01,Ukwa East,A5,1773.6147086299636,324.6602378838117,9669.377275869316,131.73034839920624,23725.731693749134
2027-05-01,Ukwa East,A5,1917.0429517258463,342.5220251003787,10708.324281580515,137.2189630113052,26615.382329277738
2027-06-01,Ukwa East,A5,2042.3886501024615,349.7622032881916,11902.897102439389,136.99623132970981,30256.61743732933
2027-07-01,Ukwa East,A5,2203.8760610045397,361.8342447058253,13397.62076230546,138.59031931915936,34825.759248795825
2027-08-01,Ukwa East,A5,2394.698631072121,377.0092228216237,15182.153173035553,141.22842769167744,40352.19819018625
2027-09-01,Ukwa East,A5,2559.5936000229563,386.46192137714735,16921.023101455743,141.58970036507057,45981.56092615139
2027-10-01,Ukwa East,A5,2762.321903301429,400.05059664168215,19038.861815958717,143.36628616635542,52891.875089038556
2027-11-01,Ukwa East,A5,2945.726101801781,409.2398701811311,21165.14047095439,143.45714249082783,60108.140810335855
2027-12-01,Ukwa East,A5,3159.7886219994016,421.1489542090035,23665.017914649616,144.41979025053536,68700.68562166583
2028-01-01,Ukwa East,A5,3381.1457735401127,432.37896450298155,26393.705258927144,145.04939885069328,78321.1986772385
2028-02-01,Ukwa East,A5,3665.8565304106833,449.8163173276708,29824.532701032465,147.63426418397594,90461.56519945184
2028-03-01,Ukwa East,A5,3947.083087405487,464.7357383302515,33467.24987264409,149.22957345684523,103755.934845687
2028-04-01,Ukwa East,A5,4284.6436993256775,484.09539652059635,37861.12371691731,152.08935776320985,119972.99548816802
2026-05-01,Ukwa West,PW,1203.459194677478,542.1851674582304,2669.7687148962445,355.34366928766826,4070.1315414782457
2026-06-01,Ukwa West,PW,1275.4270127219131,528.3344391446193,3076.9518548594847,331.1779807294986,4903.79807008322
2026-07-01,Ukwa West,PW,1352.2615356839576,517.9106783702658,3528.1560962154176,311.4082211829737,5860.935313440818
2026-08-01,Ukwa West,PW,1464.874095036837,520.9376298060938,4115.941833257674,301.14030577512955,7110.88418568464
2026-09-01,Ukwa West,PW,1582.7582744527324,524.3750145177755,4773.285420100866,291.944902409645,8561.327766297778
2026-10-01,Ukwa West,PW,1688.8808252094293,522.6773280100588,5452.161805308578,280.660142526319,10137.804794305104
2026-11-01,Ukwa West,PW,2034.2010925481763,589.4754796111571,7013.759511837698,305.7019955900515,13504.107715848359
2026-12-01,Ukwa West,PW,2127.478690070605,578.2273292266358,7820.491330758752,289.8302066787942,15576.548102107137
2027-01-01,Ukwa West,PW,2532.3683497622733,646.6404248719798,9908.750764625087,313.59743839354707,20399.532274991532
2027-02-01,Ukwa West,PW,2777.2184032823993,667.0752463668172,11552.335553610743,313.1794716710207,24566.16046813869
2027-03-01,Ukwa West,PW,3028.49621279689,685.0179936920242,13377.435241847206,311.51772448081306,29366.445697993295
2027-04-01,Ukwa West,PW,3506.403578278483,747.6328088346701,16431.46156960439,329.5314469301225,37217.485488073515
2027-05-01,Ukwa West,PW,3812.1169497881556,788.7786147193084,18409.046311432838,342.1917815538276,42365.57651570609
2027-06-01,Ukwa West,PW,4233.807322929397,838.1114594140322,21371.12269137621,355.1775308150913,50349.152692946336
2027-07-01,Ukwa West,PW,4708.358498242933,891.8282383546583,24839.228514550145,369.22146501625923,59903.839564067224
2027-08-01,Ukwa West,PW,5226.18682463511,947.2838044141082,28812.612520273415,383.1511178195763,71125.91030218967
2027-09-01,Ukwa West,PW,5811.51162761039,1008.0858886274427,33480.08600256085,398.372161328036,84595.01016946057
2027-10-01,Ukwa West,PW,6484.10400845688,1076.437457899227,39032.88887416708,415.61655891010344,100946.91745802492
2027-11-01,Ukwa West,PW,7111.674919633886,1129.898771696162,44733.4588026318,426.2337411579895,118412.27039214557
2027-12-01,Ukwa West,PW,7982.5207511622875,1213.7713686244954,52466.98305462929,447.363614638675,142152.82672298804
2028-01-01,Ukwa West,PW,8797.011627648108,1280.0828301222753,60420.54869318111,460.953405559711,167559.20773663532
2028-02-01,Ukwa West,PW,9832.034396944013,1369.0814153629215,70570.40135418318,481.65686001126085,200324.68365282982
2028-03-01,Ukwa West,PW,11015.21768579391,1467.6620699114249,82630.02492196696,504.4361427313591,240102.62900640487
2028-04-01,Ukwa West,PW,12246.788772108912,1561.188430660207,96023.47877737839,524.1782670786298,285632.16346016625
2026-05-01,Ukwa West,U5,476.0081741415005,262.13966496303465,863.6997336177803,191.05678071778183,1183.737124861852
2026-06-01,Ukwa West,U5,552.4270471509233,297.6789866576478,1024.4537821546066,214.48171378225945,1420.3804556412724
2026-07-01,Ukwa West,U5,644.5119864888919,339.8461555755961,1221.503812598875,242.0750272870651,1713.2267938892003
2026-08-01,Ukwa West,U5,709.5583848704281,366.094104222256,1374.3781727967641,257.7872193767802,1949.997501057323
2026-09-01,Ukwa West,U5,770.371059073764,388.91261863046884,1525.01706727653,270.7175161541552,2188.8231634025665
2026-10-01,Ukwa West,U5,808.1530444305391,399.1784926596644,1635.0915474486285,274.66727667715287,2374.068441939135
2026-11-01,Ukwa West,U5,848.3129873325915,409.95447233099674,1754.2614681628895,278.83221386569966,2576.7323507078468
2026-12-01,Ukwa West,U5,997.7829634780052,471.79773390031295,2108.924258529205,317.22837982109155,3133.7531250818647
2027-01-01,Ukwa West,U5,1014.5975903674345,469.29677509185336,2192.165082534724,311.8801286794601,3295.5930751608353
2027-02-01,Ukwa West,U5,1179.2559153427687,533.6052697741864,2604.6683397266024,350.5287385233916,3961.703110855054
2027-03-01,Ukwa West,U5,1317.0002995061834,582.892958185784,2974.074052778126,378.45308636990205,4576.969851601072
2027-04-01,Ukwa West,U5,1394.9588998892407,603.7818476390972,3221.155654616909,387.41247433147896,5016.09234116131
2027-05-01,Ukwa West,U5,1716.243022907866,700.0729566887596,4205.300601942796,435.31763638663676,6757.662391342348
2027-06-01,Ukwa West,U5,1960.2151049447912,776.2159340957106,4947.900967063737,475.1507437735022,8077.039860614533
2027-07-01,Ukwa West,U5,2245.125073192924,863.0275333141152,5838.024394367067,520.0620282735355,9681.298019569871
2027-08-01,Ukwa West,U5,2544.4752280282246,949.4282752918308,6816.394121103795,563.1953336009947,11483.398665884168
2027-09-01,Ukwa West,U5,2880.250435696363,1043.134581491796,7949.703118499963,609.0958493388372,13606.0489287822
2027-10-01,Ukwa West,U5,3242.470655297101,1139.691030334558,9221.56913748846,655.0223150037688,16035.195189050817
2027-11-01,Ukwa West,U5,3657.2425557563483,1247.4204944603098,10718.736383799174,705.6312091433501,18937.787904613848
2027-12-01,Ukwa West,U5,4233.030748135586,1400.8815480679798,12786.825334361482,779.8939723818659,22956.04283832156
2028-01-01,Ukwa West,U5,4759.972307872979,1528.1562197215117,14822.114227309912,837.193638028901,27041.50699114923
2028-02-01,Ukwa West,U5,5516.05680399852,1717.637904405258,17709.48788143628,925.9307075077271,32836.31516499859
2028-03-01,Ukwa West,U5,6350.703366085697,1917.6776034630213,21026.05299625494,1017.0985443342186,39625.94561863582
2028-04-01,Ukwa West,U5,7244.36608566527,2120.8457090821407,24739.408546489787,1106.5853452559013,47395.19383748688
2026-05-01,Ukwa West,A5,459.0,344.25,573.75,229.5,688.5
2026-06-01,Ukwa West,A5,609.0,456.75,761.25,304.5,913.5
2026-07-01,Ukwa West,A5,874.0,655.5,1092.5,437.0,1311.0
2026-08-01,Ukwa West,A5,1015.0,761.25,1268.75,507.5,1522.5
2026-09-01,Ukwa West,A5,1162.0,871.5,1452.5,581.0,1743.0
2026-10-01,Ukwa West,A5,1566.0,1174.5,1957.5,783.0,2349.0
2026-11-01,Ukwa West,A5,890.0,667.5,1112.5,445.0,1335.0
2026-12-01,Ukwa West,A5,1352.0,1014.0,1690.0,676.0,2028.0
2027-01-01,Ukwa West,A5,846.0,634.5,1057.5,423.0,1269.0
2027-02-01,Ukwa West,A5,963.0,722.25,1203.75,481.5,1444.5
2027-03-01,Ukwa West,A5,1109.0,831.75,1386.25,554.5,1663.5
2027-04-01,Ukwa West,A5,883.0,662.25,1103.75,441.5,1324.5
2027-05-01,Ukwa West,A5,459.0,344.25,573.75,229.5,688.5
2027-06-01,Ukwa West,A5,609.0,456.75,761.25,304.5,913.5
2027-07-01,Ukwa West,A5,874.0,655.5,1092.5,437.0,1311.0
2027-08-01,Ukwa West,A5,1015.0,761.25,1268.75,507.5,1522.5
2027-09-01,Ukwa West,A5,1162.0,871.5,1452.5,581.0,1743.0
2027-10-01,Ukwa West,A5,1566.0,1174.5,1957.5,783.0,2349.0
2027-11-01,Ukwa West,A5,890.0,667.5,1112.5,445.0,1335.0
2027-12-01,Ukwa West,A5,1352.0,1014.0,1690.0,676.0,2028.0
2028-01-01,Ukwa West,A5,846.0,634.5,1057.5,423.0,1269.0
2028-02-01,Ukwa West,A5,963.0,722.25,1203.75,481.5,1444.5
2028-03-01,Ukwa West,A5,1109.0,831.75,1386.25,554.5,1663.5
2028-04-01,Ukwa West,A5,883.0,662.25,1103.75,441.5,1324.5
2026-05-01,Umuahia North,PW,1849.7742155754815,908.0282831349956,3767.161299916734,622.9089728714553,5489.168191161391
2026-06-01,Umuahia North,PW,1839.1124535792735,672.6545411041479,5025.335659027423,394.74666684293055,8555.013544799916
2026-07-01,Umuahia North,PW,1817.7342157611959,530.6305470286087,6220.979090683239,276.23181553466037,11930.509885332567
2026-08-01,Umuahia North,PW,1803.2838022143922,435.4045285309783,7458.684366456198,204.8631149928161,15812.614979287706
2026-09-01,Umuahia North,PW,1786.0064742055429,364.9107839923343,8726.242482471973,157.04199296132842,20204.97234327412
2026-10-01,Umuahia North,PW,1767.3616878439602,310.56223849573274,10035.848734084217,123.27604200444638,25161.55755009045
2026-11-01,Umuahia North,PW,1750.6725908951007,267.8503219916693,11411.881498383445,98.68630431220203,30779.12458043923
2026-12-01,Umuahia North,PW,1733.7210936405345,233.2187561112574,12847.062737093407,80.14822186333912,37082.465338147165
2027-01-01,Umuahia North,PW,1717.7406727605012,204.78634717729392,14354.031520415492,65.90343228556759,44153.22945107215
2027-02-01,Umuahia North,PW,1700.8071219015499,180.9068544730528,15920.04645283647,54.69295706087734,52001.041784010384
2027-03-01,Umuahia North,PW,1686.562404981865,160.96653043888688,17582.05782676954,45.83992689604125,60798.98538488039
2027-04-01,Umuahia North,PW,1671.0172486736483,143.80960113724478,19304.637595207503,38.661925726566615,70485.78622252581
2027-05-01,Umuahia North,PW,1655.8435117508031,128.99877715914855,21115.586497348813,32.79141972600866,81236.49888844874
2027-06-01,Umuahia North,PW,1640.8367632078032,116.16350153811928,23006.403514170757,27.96356270544142,93068.62628994008
2027-07-01,Umuahia North,PW,1625.962400701586,104.96688568301671,24978.5644765363,23.959158158277894,106052.52297985138
2027-08-01,Umuahia North,PW,1611.2542629929726,95.14653849293173,27034.43829328923,20.613374160437328,120265.451190998
2027-09-01,Umuahia North,PW,1596.6909485431422,86.48868744774903,29175.530606670578,17.798902803673865,135784.3909728087
2027-10-01,Umuahia North,PW,1582.2736936954768,78.821201434817,31403.6336573268,15.417091202644517,152690.82330815852
2027-11-01,Umuahia North,PW,1568.0075264872164,72.0031948781327,33720.60112010297,13.390429755132232,171069.95896809857
2027-12-01,Umuahia North,PW,1553.8863048312655,65.91767323653897,36128.04191103449,11.657285445908482,191009.2629259536
2028-01-01,Umuahia North,PW,1539.9108817852903,60.46744156251972,38627.683498877464,10.168354534478288,212600.2689044022
2028-02-01,Umuahia North,PW,1526.0757418408848,55.5706643806418,41221.07767665666,8.883780218452943,235937.09957096566
2028-03-01,Umuahia North,PW,1512.386656455918,51.158602590211046,43910.053176272544,7.7712117700178,261119.04042221102
2028-04-01,Umuahia North,PW,1498.8339670261385,47.172299362331245,46696.00135601959,6.804063503984886,288246.5171424128
2026-05-01,Umuahia North,U5,653.7092603816228,355.5162859231595,1201.313141234277,257.4297856982946,1657.6486517845694
2026-06-01,Umuahia North,U5,985.9260653442982,494.74526877580445,1963.765212709412,343.3211926208588,2827.821110434816
2026-07-01,Umuahia North,U5,718.8446762644903,335.3911185918867,1539.3984508133997,223.87664650460025,2303.2693227628183
2026-08-01,Umuahia North,U5,867.9218957668488,379.13583474187755,1985.1985951830534,244.39939930033225,3075.7200860953053
2026-09-01,Umuahia North,U5,822.7824184259309,338.02883168342066,2000.6512151431327,210.89713684772047,3201.57971864605
2026-10-01,Umuahia North,U5,761.0038209919935,295.1766563810612,1959.4847671024193,178.59524827227855,3232.102372096692
2026-11-01,Umuahia North,U5,664.0601534870998,243.9261059037516,1804.8712284843045,143.3382863054656,3063.3637185786365
2026-12-01,Umuahia North,U5,650.5366818379522,226.97487528654725,1861.0475052211098,129.7578292023791,3245.459889781386
2027-01-01,Umuahia North,U5,693.8039152315467,230.53201576014635,2084.0355361704696,128.410503298625,3729.396438588116
2027-02-01,Umuahia North,U5,615.7464454283466,195.13341551988358,1938.3746697382064,105.9453363520206,3555.7345984724084
2027-03-01,Umuahia North,U5,687.8133065801993,208.42694847653055,2264.5335178849655,110.50973651078229,4253.908909017735
2027-04-01,Umuahia North,U5,634.4133155062048,184.002288371336,2181.4058776623447,95.2719529063771,4192.84949960689
2027-05-01,Umuahia North,U5,675.6425317044173,178.34190663772978,2551.917632554277,87.79881063753668,5154.982523011687
2027-06-01,Umuahia North,U5,756.7613178442301,187.64112006752214,3042.8867974039495,89.35518929077506,6353.944517609991
2027-07-01,Umuahia North,U5,694.6038286666502,162.08475544098246,2965.9522767307617,74.6726117026605,6393.185103019125
2027-08-01,Umuahia North,U5,732.0087530294379,161.2313927742363,3310.9473538977077,72.01506315912265,7357.78062375736
2027-09-01,Umuahia North,U5,721.9787602666867,150.36969442898592,3452.123756168878,65.15340468713981,7900.305915678259
2027-10-01,Umuahia North,U5,707.2966360519371,139.55150146844076,3568.397120635795,58.70602265641055,8401.571504880254
2027-11-01,Umuahia North,U5,681.9554565277176,127.66483901863215,3624.1407856146225,52.17454682419791,8770.643266524801
2027-12-01,Umuahia North,U5,678.68929092663,120.7582297908938,3793.220177098005,47.99591575410862,9427.898819216482
2028-01-01,Umuahia North,U5,691.3394777512411,117.09814045346228,4057.7764600895425,45.30716206251151,10350.183944414324
2028-02-01,Umuahia North,U5,669.6667893274719,108.0768787936909,4122.641483705861,40.70430774517252,10784.311317363507
2028-03-01,Umuahia North,U5,690.8507397024288,106.41444329673486,4455.173968192486,39.07103533619957,11944.222827681373
2028-04-01,Umuahia North,U5,676.2929839379576,99.49292563913988,4563.757003282213,35.59985761333905,12532.540183074301
2026-05-01,Umuahia North,A5,1826.52241131754,930.061564574936,3586.1292414402637,650.5305870266,5125.141781170928
2026-06-01,Umuahia North,A5,2016.0986145749935,776.5301893800778,5231.83452718963,468.4114444548728,8666.634479268654
2026-07-01,Umuahia North,A5,1857.5879913169683,577.5761479798896,5969.431607885273,310.93553200022825,11072.92062493577
2026-08-01,Umuahia North,A5,1915.549512979255,497.3810826692817,7369.187520015635,243.28861505729498,15035.157271756294
2026-09-01,Umuahia North,A5,1879.1340557409137,416.3369052980705,8469.144918125736,187.12124426935708,18789.56286963213
2026-10-01,Umuahia North,A5,1791.7070499650442,343.9408338229106,9315.955987426836,143.15896486346145,22292.435375581965
2026-11-01,Umuahia North,A5,1763.6487327137113,296.7831703600729,10456.2234424892,115.09852743172621,26820.917717253917
2026-12-01,Umuahia North,A5,1722.0989958755265,256.38159279475576,11534.674005851999,93.07212903813048,31560.6344601257
2027-01-01,Umuahia North,A5,1705.3925829776404,226.33186754961906,12807.479860860502,77.20629059519156,37230.987671080395
2027-02-01,Umuahia North,A5,1655.9975233043758,197.14096726253857,13856.007110492385,63.37436576286265,42650.150962030704
2027-03-01,Umuahia North,A5,1680.3414341775724,180.4406870712782,15579.34784762339,54.83126905186705,50632.07831416312
2027-04-01,Umuahia North,A5,1661.8532896534668,161.7054668866149,16993.395553028764,46.53687708537166,58166.07433148245
2027-05-01,Umuahia North,A5,1652.2616093726708,144.35743333052025,18802.812687105394,39.130563222628886,68108.53372028114
2027-06-01,Umuahia North,A5,1652.9312086400726,130.2804973729609,20835.975008879148,33.33424146200799,79671.31330683467
2027-07-01,Umuahia North,A5,1633.2498537838292,116.59532117133955,22710.554830494293,28.198482991366927,91468.56659981712
2027-08-01,Umuahia North,A5,1626.3252487268674,105.54713741152925,24853.609231926708,24.165510120094524,105229.82792704437
2027-09-01,Umuahia North,A5,1613.904238040225,95.52845058296094,27016.06784155745,20.72591572664363,120036.08984482783
2027-10-01,Umuahia North,A5,1598.4654457543147,86.54549142955574,29221.403922657733,17.806518475745342,136031.07395677516
2027-11-01,Umuahia North,A5,1586.6467248451643,78.7914909974477,31589.111820221588,15.383807086547925,153847.3766072389
2027-12-01,Umuahia North,A5,1574.0545184333298,71.86785532488379,34044.14548941409,13.320458877386304,173233.4443204063
2028-01-01,Umuahia North,A5,1563.0813810502423,65.76441523631787,36640.533635679785,11.573671212714189,194560.3596190062
2028-02-01,Umuahia North,A5,1550.1040036155389,60.22152712621529,39297.65429642195,10.06141800920145,217504.8955398651
2028-03-01,Umuahia North,A5,1541.8877509760998,55.421029176206005,42190.761597925586,8.790291514581025,243148.30853353257
2028-04-01,Umuahia North,A5,1531.0274350139348,51.002450814927954,45133.56625320453,7.674684569515495,270568.84525795514
2026-05-01,Umuahia South,PW,3436.8996313701014,1813.2863808947393,6513.491868447972,1292.4807572209143,9136.479478835485
2026-06-01,Umuahia South,PW,4346.3413804252095,1755.107131827177,10761.086626396835,1085.8090527483025,17388.786209605976
2026-07-01,Umuahia South,PW,3654.9647806012053,1199.8637253033264,11129.387399802821,665.1007233932265,20065.152171262358
2026-08-01,Umuahia South,PW,3932.1238499600545,1082.560220523712,14275.514517714395,546.6058326601641,28248.2667106501
2026-09-01,Umuahia South,PW,4099.2322951193,965.1993434264737,17399.037568146665,448.5317205187232,37397.70649070038
2026-10-01,Umuahia South,PW,4389.947426313312,896.3289460772371,21485.456427081488,386.1649342106064,49797.98125319244
2026-11-01,Umuahia South,PW,4561.520078981731,816.0121158380947,25477.92383426619,327.70259589341936,63328.5560521255
2026-12-01,Umuahia South,PW,4841.157115176733,764.9754174906623,30608.97127671201,287.5919351129955,81243.42396103832
2027-01-01,Umuahia South,PW,4241.714483939931,595.7874053953293,30161.543695622284,210.29595290751433,85190.53322407772
2027-02-01,Umuahia South,PW,4476.508722016865,562.0797983171228,35603.33959032953,186.8848569020652,106703.09891621627
2027-03-01,Umuahia South,PW,4724.380634003356,532.7240109858798,41835.64530094506,167.2448073872885,132717.64066992307
2027-04-01,Umuahia South,PW,4884.057013851195,496.5064516267198,47965.77902477093,147.46637174270967,160734.26784861682
2027-05-01,Umuahia South,PW,5314.218815634559,474.5072217035294,59412.505765197355,131.49110503329098,213232.56802690183
2027-06-01,Umuahia South,PW,5738.602826193381,452.4293091904417,72652.09042607756,117.29025532558119,278492.2749682119
2027-07-01,Umuahia South,PW,5827.173159313415,407.4226391996635,83166.77552170848,98.99893549025542,339678.63967227784
2027-08-01,Umuahia South,PW,6143.290884628368,382.4393359173403,98456.06201375669,87.29319821818979,427577.9215567195
2027-09-01,Umuahia South,PW,6447.295951687561,358.5876360429734,115632.89981401087,77.01313134073929,532992.8686724192
2027-10-01,Umuahia South,PW,6795.545283159995,338.7010364450539,135980.41551009388,68.54850242160639,664183.3631084968
2027-11-01,Umuahia South,PW,7131.65925959957,319.38945039416296,158789.58455564664,60.98919680848445,820703.7474857459
2027-12-01,Umuahia South,PW,7510.192592088168,302.94888741257057,185615.78128092687,54.646701153138295,1013859.8935717365
2028-01-01,Umuahia South,PW,7684.5395914037945,279.7846205913501,210364.9334568798,47.69810951966094,1212931.4812329267
2028-02-01,Umuahia South,PW,8089.426166509141,266.3806160926726,244799.82555068037,42.97641202622184,1488410.458322405
2028-03-01,Umuahia South,PW,8517.733687287866,254.13327100215565,284433.967457929,38.83068461962911,1821931.6212427241
2028-04-01,Umuahia South,PW,8942.91242216335,242.1411756886216,328999.5042904438,35.061467419642334,2218255.0816079318
2026-05-01,Umuahia South,U5,1091.30843211165,599.8047405218545,1984.899295378164,436.8275578878504,2724.1315943155723
2026-06-01,Umuahia South,U5,1454.7152474547638,621.9917377571841,3400.5007796110176,396.5212355932857,5329.801708013394
2026-07-01,Umuahia South,U5,1209.8715463756585,425.46160028672455,3437.0818831904116,244.44870236117626,5972.589950639292
2026-08-01,Umuahia South,U5,1311.872523793213,390.5772105812192,4400.7736915096875,205.388132861794,8350.42137210659
2026-09-01,Umuahia South,U5,1377.4972543361196,353.52849757269183,5358.949039985412,171.76423491238927,10998.120744961245
2026-10-01,Umuahia South,U5,1497.2130533258453,335.47756398058374,6670.001556839249,151.6155427886018,14706.822756068557
2026-11-01,Umuahia South,U5,1563.1257139217985,308.6611708313323,7899.536067804061,130.3824254584686,18620.130188563442
2026-12-01,Umuahia South,U5,1703.9808994426458,298.74959005919806,9696.961111106615,118.42807380101718,24339.674474141037
2027-01-01,Umuahia South,U5,1492.168676702093,233.49706590236974,9506.806370645718,87.01174497770185,25331.44509183569
2027-02-01,Umuahia South,U5,1664.7823784912703,233.82659056651127,11815.510752882998,82.23833377211002,33334.97402476805
2027-03-01,Umuahia South,U5,1785.9869228756538,226.0490322917875,14063.46101221326,75.17369037647173,41920.59060098446
2027-04-01,Umuahia South,U5,1828.0348550139327,209.18083943942045,15915.619753629155,65.86266001780734,50032.43420625017
2027-05-01,Umuahia South,U5,2034.5687178325002,203.90756396817181,20220.508297574932,59.772965595537435,68179.64519995236
2027-06-01,Umuahia South,U5,2256.1206154305255,199.09270260207646,25460.165781408166,54.48362528130263,91820.5680170829
2027-07-01,Umuahia South,U5,2291.750478308676,178.79728322215243,29235.84196768217,45.72268347825607,112507.6224602454
2027-08-01,Umuahia South,U5,2447.1015014362883,169.4787915213066,35154.11171714034,40.60134316787235,144061.6793502909
2027-09-01,Umuahia South,U5,2598.384226420643,160.27441778358602,41895.28119216893,36.02173972182906,182507.9368390877
2027-10-01,Umuahia South,U5,2777.9720429559356,153.05958006561286,50126.91552619869,32.319540073064466,231775.47706409072
2027-11-01,Umuahia South,U5,2948.918171023299,145.4963888282599,59399.89913025065,28.890968709455787,291124.2994280047
2027-12-01,Umuahia South,U5,3157.0171053886797,139.8051527815112,70827.88545565384,26.13628406852185,367516.9701371232
2028-01-01,Umuahia South,U5,3245.6941553458255,129.22618826578775,80942.95665519152,22.730518165542218,444195.91406750627
2028-02-01,Umuahia South,U5,3492.6748258238267,125.28871509703114,96648.6791040839,20.78007129992817,560408.7259606028
2028-03-01,Umuahia South,U5,3732.600044402948,120.82213117158811,114426.23220735107,18.90089993095241,700458.2425433381
2028-04-01,Umuahia South,U5,3955.802512753251,115.70234680227814,134154.70940879156,17.072005287347757,866327.1067038773
2026-05-01,Umuahia South,A5,5051.234417955931,2645.996593581302,9642.03190864477,1878.9393508705487,13576.604299925166
2026-06-01,Umuahia South,A5,8760.922609702708,3505.9658147573027,21890.085306667697,2158.8265359997786,35544.11741512716
2026-07-01,Umuahia South,A5,4989.861233598812,1622.038073045035,15345.95720742241,894.5260387403351,27813.596980425664
2026-08-01,Umuahia South,A5,5563.098341696823,1516.5592421816095,20399.64697017501,761.8694095174162,40581.55576882788
2026-09-01,Umuahia South,A5,5709.41206686798,1331.8234781729768,24464.96005206279,615.9752260857122,52851.699095087024
2026-10-01,Umuahia South,A5,6276.037174046606,1270.7467023505167,30980.952311367855,545.2118792840339,72134.36940282126
2026-11-01,Umuahia South,A5,6348.149029524765,1127.6625945728072,35715.33683348302,451.3326889307872,89118.56704788028
2026-12-01,Umuahia South,A5,6822.709154579679,1072.3516875933378,43379.94136759388,402.19218964765247,115484.88445372826
2027-01-01,Umuahia South,A5,4329.112843927859,605.8426505829846,30896.428226470714,213.43772335085532,87436.4011631859
2027-02-01,Umuahia South,A5,4538.1678291705875,569.020983922935,36145.11595450115,189.05751563796704,108408.52283426162
2027-03-01,Umuahia South,A5,4787.414007931535,540.438887470234,42347.1010359003,169.77618560591205,134261.9162842783
2027-04-01,Umuahia South,A5,4788.325617618898,488.6528234772114,46843.70051391047,145.42307734509853,156652.17440037036
2027-05-01,Umuahia South,A5,6503.826001652077,551.3209219621473,76608.01412434419,148.69763846442535,282653.8350782721
2027-06-01,Umuahia South,A5,8304.040107058907,591.6833817119234,116374.27440137004,145.5184319009666,470749.9511600363
2027-07-01,Umuahia South,A5,6700.369800406756,404.86910084708444,110646.39126007872,90.9884860335061,488194.4159507112
2027-08-01,Umuahia South,A5,7131.177066095947,368.57103669290404,137639.5200941486,76.12275402907156,659570.2295617745
