LGA,scenario,date,programme_cost_usd_2024,treatment_savings_usd_2024,net_cost_usd_2024,cost_CM_usd_2024,cost_IPTp_usd_2024,cost_Dual AI_usd_2024,cost_PMC_usd_2024,cost_Vac_usd_2024,cost_LSM_usd_2024,cost_Pyr_usd_2024
Aba North,Maximum,2026-07-01,14655.6513476665,5206.949258351811,9448.70208931469,6152.976630904669,162.94025853953738,6245.2264749468295,113.1329832754658,1981.3750000000002,,
Aba North,Maximum,2026-08-01,20248.070278611256,7490.7137372253765,12757.35654138588,8911.170656262148,217.25367805271648,8326.968633262439,150.84397770062108,2641.8333333333326,,
Aba North,Maximum,2026-09-01,26127.070219999772,9851.350492460631,16275.71972753914,11955.94569206338,271.56709756589555,10408.710791578053,188.5549721257763,3302.2916666666665,,
Aba North,Maximum,2026-10-01,32371.081759686924,12368.609257613667,20002.47250207326,15365.73232616326,325.8805170790748,12490.452949893659,226.2659665509316,3962.7500000000005,,
Aba North,Maximum,2026-11-01,39047.08488987239,15077.087555131644,23969.99733474075,19207.51055076145,380.1939365922539,14572.195108209266,263.9769609760869,4623.208333333334,,
Aba North,Maximum,2026-12-01,46696.70845255758,18747.506124735977,27949.2023278216,24022.909207859357,434.5073561054331,16653.93726652488,301.68795540124216,5283.666666666665,,
Aba North,Maximum,2027-01-01,54286.04291181168,21749.552401455803,32536.490510355878,28778.018761526182,488.82077561861234,18735.679424840488,339.3989498263974,5944.125,,
Aba North,Maximum,2027-02-01,63115.254567630785,25886.47016173199,37228.7844058988,34773.00551175801,543.1341951317912,20817.421583156098,377.1099442515527,6604.583333333333,,
Aba North,Maximum,2027-03-01,72865.382976035,30608.138209710072,42257.24476632493,41688.90901457495,597.4476146449705,22899.163741471708,414.82093867670784,7265.041666666665,,
Aba North,Maximum,2027-04-01,83556.90400024217,35824.87919123419,47732.02480900798,49546.205133194824,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-05-01,88315.65541468981,39132.65678247746,49182.99863221235,54304.95654764247,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-06-01,93550.74551586254,42775.64767281067,50775.097843051866,59540.0466488152,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-07-01,99261.30117850559,46632.8005939777,52628.50058452789,65250.60231145824,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-08-01,105710.34575179603,51009.93757038132,54700.408181414714,71699.6468847487,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-09-01,112795.58541194026,55688.97578736334,57106.60962457692,78784.88654489293,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-10-01,120695.91403082294,60838.18742628955,59857.72660453339,86685.2151637756,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-11-01,129546.57902328786,66547.54337880375,62999.035644484116,95535.88015624053,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2027-12-01,139796.02297735005,73337.08686447667,66458.93611287337,105785.32411030274,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2028-01-01,150911.4538968457,80321.60550436033,70589.84839248536,116900.75502979837,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2028-02-01,163784.84743095428,88601.44591657346,75183.40151438082,129774.14856390696,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2028-03-01,178381.6547602005,97949.65070419702,80432.00405600348,144370.95589315318,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Maximum,2028-04-01,194890.02880950228,108422.71155825716,86467.31725124513,160879.32994245496,651.7610341581495,24980.905899787318,452.5319331018632,7925.5,,
Aba North,Scenario 1,2026-05-01,981.2695769292502,304.09395844912063,677.1756184801295,435.9185631555974,12.06964878070651,416.3484316631205,6.856544440937342,110.0763888888885,,
Aba North,Scenario 1,2026-06-01,2041.5851652412953,668.8433418367806,1372.7418234045147,950.8831376939859,24.139297561412945,832.6968633262439,13.71308888187464,220.15277777777774,,
Aba North,Scenario 1,2026-07-01,3174.2971990471347,1077.5459025710627,2096.7512964760717,1538.244157726169,36.208946342119454,1249.045294989367,20.569633322811985,330.22916666666697,,
Aba North,Scenario 1,2026-08-01,4409.196719160156,1561.8129215403235,2847.383797619833,2227.792664065537,48.27859512282589,1665.3937266524879,27.42617776374928,440.3055555555555,,
Aba North,Scenario 1,2026-09-01,5715.741491884113,2073.1358306851785,3642.6056611989347,2988.986423015843,60.34824390353239,2081.742158315608,34.28272220468662,550.3819444444439,,
Aba North,Scenario 1,2026-10-01,7113.539164182746,2627.625744585892,4485.9134195968545,3841.4330815408193,72.41789268423882,2498.0905899787313,41.13926664562397,660.4583333333331,,
Aba North,Scenario 1,2026-11-01,8619.334734105947,3232.7687327233393,5386.566001382607,4801.877637690364,84.48754146494542,2914.439021641854,47.995811086561254,770.5347222222225,,
Aba North,Scenario 1,2026-12-01,10368.535412154077,4049.70309983845,6318.832312315627,6005.727301964839,96.55719024565185,3330.7874533049758,54.85235552749856,880.611111111111,,
Aba North,Scenario 1,2027-01-01,12102.663814344434,4741.589818237862,7361.073996106572,7194.504690381544,108.62683902635828,3747.135884968096,61.7088999684359,990.6874999999994,,
Aba North,Scenario 1,2027-02-01,14146.761515676044,5687.502631178306,8459.258884497738,8693.251377939498,120.69648780706487,4163.484316631219,68.56544440937324,1100.7638888888887,,
Aba North,Scenario 1,2027-03-01,16421.088405153943,6776.763957978897,9644.324447175046,10422.227253643741,132.7661365877713,4579.832748294341,75.42198885031054,1210.840277777778,,
Aba North,Scenario 1,2027-04-01,18930.76344858256,7993.231791764315,10937.531656818242,12386.551283298706,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-05-01,20120.45130219447,8724.464622142637,11395.986680051832,13576.239136910617,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-06-01,21429.223827487654,9529.575884420525,11899.64794306713,14885.0116622038,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-07-01,22856.862743148416,10380.710359383073,12476.152383765344,16312.65057786456,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-08-01,24469.12388647103,11346.33009591398,13122.793790557049,17924.911721187174,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-09-01,26240.433801507086,12377.011935398006,13863.42186610908,19696.221636223232,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-10-01,28215.51595622776,13510.16186418249,14705.354092045269,21671.3037909439,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-11-01,30428.182204343986,14765.50367633088,15662.678528013106,23883.970039060132,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2027-12-01,32990.543192859535,16259.400979273674,16731.14221358586,26446.331027575685,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2028-01-01,35769.400922733446,17792.096315446055,17977.30460728739,29225.188757449592,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2028-02-01,38987.74930626059,19610.22468118552,19377.524625075075,32443.53714097674,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2028-03-01,42636.95113857215,21661.81604910424,20975.13508946791,36092.738973288295,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 1,2028-04-01,46764.044650897595,23958.46970345586,22805.574947441735,40219.83248561374,144.83578536847773,4996.1811799574625,82.27853329124788,1320.9166666666663,,
Aba North,Scenario 2,2026-05-01,2021.0056205234168,638.283966369735,1382.7216541536818,871.8371263111948,24.139297561412945,832.6968633262439,17.141361102343286,275.19097222222194,,
Aba North,Scenario 2,2026-06-01,4200.103263812423,1405.1946107874078,2794.9086530250156,1901.766275387978,48.27859512282589,1665.3937266524879,34.28272220468662,550.3819444444447,,
Aba North,Scenario 2,2026-07-01,6523.9937980890045,2259.0048781268633,4264.988919962141,3076.488315452338,72.41789268423882,2498.0905899787313,51.42408330702991,825.5729166666666,,
Aba North,Scenario 2,2026-08-01,9052.259304979965,3271.081641754831,5781.177663225135,4455.585328131074,96.55719024565185,3330.7874533049758,68.5654444093732,1100.7638888888887,,
Aba North,Scenario 2,2026-09-01,11723.815317092796,4327.240562218209,7396.574754874588,5977.972846031686,120.69648780706471,4163.484316631219,85.70680551171654,1375.9548611111113,,
Aba North,Scenario 2,2026-10-01,14577.877128354963,5462.534055183783,9115.343073171181,7682.86616308163,144.83578536847773,4996.1811799574625,102.84816661405982,1651.1458333333333,,
Aba North,Scenario 2,2026-11-01,17647.934734866285,6691.935439535614,10955.999295330672,9603.755275380729,168.97508292989062,5828.878043283708,119.98952771640315,1926.3368055555559,,
Aba North,Scenario 2,2026-12-01,21204.802557627456,8376.616058464977,12828.186499162479,12011.454603929678,193.11438049130365,6661.5749066099515,137.1308888187464,2201.5277777777774,,
Aba North,Scenario 2,2027-01-01,24731.525828673093,9753.734713868964,14977.79111480413,14389.009380763087,217.25367805271665,7494.2717699361965,154.27224992108972,2476.71875,,
Aba North,Scenario 2,2027-02-01,28878.187698001228,11671.689600991784,17206.498097009444,17386.502755879006,241.39297561412948,8326.968633262439,171.41361102343308,2751.9097222222226,,
Aba North,Scenario 2,2027-03-01,33485.30794362193,13876.382243324593,19608.92570029733,20844.454507287483,265.5322731755424,9159.66549658868,188.5549721257763,3027.100694444444,,
Aba North,Scenario 2,2027-04-01,38563.124497144076,16324.92913355813,22238.195363585946,24773.102566597412,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-05-01,40942.5002043679,17825.489069058232,23117.011135309665,27152.478273821234,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-06-01,43560.04525495427,19478.583716117802,24081.461538836465,29770.0233244076,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-07-01,46415.32308627579,21219.962038800077,25195.361047475715,32625.30115572912,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-08-01,49639.845372921016,23198.04101477135,26441.804358149668,35849.82344237435,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-09-01,53182.46520299313,25302.425279319723,27880.03992367341,39392.443272446464,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-10-01,57132.629512434476,27612.9638829715,29519.665629462976,43342.6075818878,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-11-01,61557.96200866693,30170.23111415841,31387.73089450852,47767.940078120264,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2027-12-01,66682.68398569804,33226.5695881552,33456.114397542835,52892.66205515137,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2028-01-01,72240.39944544586,36340.14993772615,35900.24950771971,58450.377514899184,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2028-02-01,78677.09621250015,40047.92576546335,38629.170447036806,64887.07428195348,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2028-03-01,85975.49987712326,44231.18041575833,41744.31946136493,72185.47794657659,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Scenario 2,2028-04-01,94229.68690177416,48909.902165996915,45319.78473577724,80439.66497122748,289.6715707369554,9992.362359914925,205.69633322811964,3302.2916666666665,,
Aba North,Target,2026-05-01,3268.9158799491497,1044.2166747241456,2224.6992052250043,1307.755689466798,36.208946342119454,1457.219510820927,27.42617776374928,440.3055555555555,,
Aba North,Target,2026-06-01,6774.969794046673,2292.059411939879,4482.910382106795,2852.64941308197,72.41789268423882,2914.439021641854,54.85235552749856,880.611111111111,,
Aba North,Target,2026-07-01,10498.213044625554,3674.774773995787,6823.438270629767,4614.7324731785,108.62683902635828,4371.658532462782,82.27853329124784,1320.9166666666663,,
Aba North,Target,2026-08-01,14528.018754126018,5305.709045132559,9222.30970899346,6683.3779921966125,144.83578536847773,5828.878043283708,109.70471105499712,1761.222222222222,,
Aba North,Target,2026-09-01,18772.76022145929,7002.001044231817,11770.759177227475,8966.959269047537,181.04473171059703,7286.097554104636,137.1308888187464,2201.527777777778,,
Aba North,Target,2026-10-01,23291.260387516544,8820.20054790225,14471.059839614294,11524.29924462244,217.25367805271648,8743.317064925559,164.55706658249576,2641.8333333333335,,
Aba North,Target,2026-11-01,28133.754246447545,10785.232369195644,17348.5218772519,14405.632913071084,253.46262439483596,10200.536575746492,191.98324434624502,3082.13888888889,,
Aba North,Target,2026-12-01,33706.46342975333,13460.242181692027,20246.2212480613,18017.18190589452,289.6715707369554,11657.756086567415,219.40942210999432,3522.444444444444,,
Aba North,Target,2027-01-01,39233.95578548581,15655.814755877287,23578.14102960852,21583.51407114464,325.8805170790748,13114.975597388342,246.8355998737436,3962.7500000000005,,
Aba North,Target,2027-02-01,45691.35603864202,18693.203533549913,26998.15250509211,26079.754133818515,362.0894634211941,14572.195108209266,274.2617776374929,4403.055555555556,,
Aba North,Target,2027-03-01,52839.44385623706,22173.70505921662,30665.738797020444,31266.68176093121,398.2984097633136,16029.414619030193,301.68795540124216,4843.361111111112,,
Aba North,Target,2027-04-01,60693.57613568433,26031.376854101185,34662.19928158315,37159.653849896116,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-05-01,64262.639696520055,28437.65809068669,35824.98160583337,40728.71741073185,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-06-01,68188.95727239961,31088.33048629186,37100.62678610775,44655.034986611405,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-07-01,72471.8740193819,33890.46154734045,38581.41247204145,48937.95173359368,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-08-01,77308.65744934973,37071.87040108639,40236.787048263344,53774.73516356152,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-09-01,82622.5871944579,40467.790476468515,42154.79671798938,59088.664908669685,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-10-01,88547.8336586199,44202.6810565335,44345.1526020864,65013.911372831695,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-11-01,95185.8324029686,48342.010560721115,46843.82184224749,71651.91011718039,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2027-12-01,102872.91536851526,53273.213253553964,49599.70211496129,79338.99308272704,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2028-01-01,111209.48855813699,58330.64017243385,52878.84838570314,87675.56627234878,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2028-02-01,120864.53370871845,64335.56203719228,56528.97167152617,97330.61142293023,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2028-03-01,131812.1392056531,71114.59973039267,60697.53947526043,108278.21691986489,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba North,Target,2028-04-01,144193.41974262943,78706.14412273497,65487.275619894455,120659.49745684123,434.5073561054331,17486.63412985112,329.1141331649914,5283.666666666667,,
Aba South,BAU,2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2026-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2027-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2028-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2028-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2028-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,BAU,2028-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aba South,High,2026-05-01,13530.133613455582,2528.9150579978786,11001.218555457704,1585.050131771634,193.14630022361615,7495.068837211077,137.1425100805108,2201.8916666666673,1917.8341675020777,
Aba South,High,2026-06-01,27196.524048016843,5162.077072317832,22034.44697569901,3306.3570846489483,386.29260044723196,14990.137674422154,274.28502016102135,4403.783333333332,3835.668335004157,
Aba South,High,2026-07-01,40848.656988581926,7724.696983968274,33123.960004613655,5013.406543530084,579.4389006708487,22485.206511633227,411.42753024153217,6605.675,5753.502502506235,
Aba South,High,2026-08-01,54745.63231115958,10466.09834419263,44279.53396696695,6965.298384423771,772.5852008944643,29980.275348844327,548.5700403220427,8807.566666666664,7671.336670008311,
Aba South,High,2026-09-01,68452.01387275667,12911.805059185164,55540.2088135715,8726.59646433691,965.731501118081,37475.3441860554,685.7125504025538,11009.458333333336,9589.17083751039,
Aba South,High,2026-10-01,82521.26754489224,15852.03051937913,66669.23702551311,10850.766654788531,1158.8778013416972,44970.413023266476,822.8550604830643,13211.35,11507.00500501247,
Aba South,High,2026-11-01,96439.98640631908,18450.668852089628,77989.31755422945,12824.402034531398,1352.0241015653132,52465.48186047757,959.9975705635749,15413.24166666667,13424.839172514554,
Aba South,High,2026-12-01,110818.59778642208,21465.294672778353,89353.30311364372,15257.929932950483,1545.170401788929,59960.55069768863,1097.1400806440859,17615.133333333328,15342.673340016629,
Aba South,High,2027-01-01,124704.18615478123,23892.72708303224,100811.45907174899,17198.43481962566,1738.3167020125459,67455.61953489973,1234.2825907245965,19817.024999999998,17260.5075075187,
Aba South,High,2027-02-01,139148.704637612,26831.161360608356,112317.54327700366,19697.86982077248,1931.4630022361616,74950.6883721108,1371.4251008051071,22018.91666666667,19178.341675020783,
Aba South,High,2027-03-01,153821.64715287756,30024.29984059052,123797.34731228703,22425.728854354125,2124.609302459778,82445.75720932188,1508.567610885618,24220.808333333327,21096.175842522858,
Aba South,High,2027-04-01,168289.5228442147,32830.5473103271,135458.9755338876,24948.521064007276,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-05-01,168936.80176969254,33670.38673143514,135266.4150382574,25595.799989485116,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-06-01,169659.9708995989,34614.98799672891,135044.98290287,26318.969119391484,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-07-01,170278.6817261966,35405.46294089244,134873.21878530417,26937.679945989184,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-08-01,171083.08714139118,36468.01300613132,134615.07413525987,27742.08536118374,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-09-01,171747.98545182997,37325.763063958024,134422.22238787194,28406.98367162254,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-10-01,172457.36015765587,38223.480130829186,134233.8800268267,29116.358377448454,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-11-01,173175.22117231184,39144.93021415996,134030.29095815186,29834.21939210442,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2027-12-01,174049.9435905393,40290.38818563701,133759.5554049023,30708.94181033187,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2028-01-01,174759.04655615846,41190.776899931945,133568.2696562265,31418.04477595102,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2028-02-01,175632.76947871962,42325.84295115994,133306.9265275597,32291.767698512183,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2028-03-01,176508.0901548616,43451.0697732297,133057.0203816319,33167.08837465418,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,High,2028-04-01,177383.43784104075,44579.78831204683,132803.64952899393,34042.436060833315,2317.755602683394,89940.82604653295,1645.7101209661287,26422.7,23014.01001002494,
Aba South,Maximum,2026-05-01,15387.229672708956,2890.6998961251893,12496.529776583768,1811.4858648818663,217.2895877515681,8327.854263567871,150.8567610885618,2642.2699999999995,2237.4731954190906,
Aba South,Maximum,2026-06-01,30930.181426681545,5885.704068835451,25044.477357846095,3778.6938110273677,434.5791755031365,16655.708527135732,301.7135221771236,5284.539999999999,4474.946390838183,
Aba South,Maximum,2026-07-01,46456.83890180136,8786.760472679875,37670.07842912149,5729.607478320093,651.8687632547045,24983.5627907036,452.5702832656854,7926.810000000001,6712.419586257274,
Aba South,Maximum,2026-08-01,62263.31624207837,11875.481237119862,50387.835004958506,7960.341010770019,869.1583510062727,33311.417054271464,603.4270443542472,10569.079999999998,8949.892781676366,
Aba South,Maximum,2026-09-01,77851.97214123476,14615.780756173512,63236.19138506125,9973.253102099321,1086.4479387578408,41639.27131783934,754.2838054428089,13211.35,11187.36597709546,
Aba South,Maximum,2026-10-01,93855.33902386371,17899.995156152236,75955.34386771148,12400.87617690117,1303.7375265094095,49967.1255814072,905.1405665313708,15853.620000000003,13424.839172514554,
Aba South,Maximum,2026-11-01,109686.6661228255,20783.387509805663,88903.27861301984,14656.459468035886,1521.0271142609774,58294.97984497506,1055.9973276199328,18495.890000000003,15662.312367933644,
Aba South,Maximum,2026-12-01,126043.58467170298,24122.2809822312,101921.30368947178,17437.634209086267,1738.3167020125459,66622.83410854294,1206.8540887084944,21138.159999999996,17899.785563352732,
Aba South,Maximum,2027-01-01,141837.04835001598,26782.526715273456,115054.52163474252,19655.354079572182,1955.6062897641145,74950.6883721108,1357.710849797056,23780.429999999997,20137.258758771823,
Aba South,Maximum,2027-02-01,158269.28930201085,30005.3968626553,128263.89243935555,22511.85122373997,2172.8958775156816,83278.54263567868,1508.567610885618,26422.7,22374.731954190913,
Aba South,Maximum,2027-03-01,174962.5862910741,33494.84978903391,141467.7365020402,25629.40440497614,2390.1854652672505,91606.39689924654,1659.4243719741798,29064.969999999998,24612.205149610007,
Aba South,Maximum,2027-04-01,191421.52119564763,36537.02383105727,154884.49736459035,28512.595501722597,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-05-01,192161.26853905089,37472.48175337432,154688.78678567655,29252.342845125848,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-06-01,192987.74754465817,38524.19614372427,154463.55140093388,30078.82185073312,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-07-01,193694.84563219838,39405.46653579867,154289.3790963997,30785.91993827335,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-08-01,194614.16610670646,40587.8145610316,154026.35154567484,31705.240412781415,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-09-01,195374.04989006507,41543.62382522608,153830.426064839,32465.124196140037,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-10-01,196184.7638395804,42544.88373646096,153639.88010311945,33275.83814565537,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-11-01,197005.17642775865,43571.91766648826,153433.25876127038,34096.250733833615,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2027-12-01,198004.85919144718,44847.13014781033,153157.72904363685,35095.93349752214,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2028-01-01,198815.2625807262,45851.33785621397,152963.92472451224,35906.33688680116,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2028-02-01,199813.80306365323,47115.57337375054,152698.22968990268,36904.8773697282,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2028-03-01,200814.16955067267,48369.54819648156,152444.6213541911,37905.24385674763,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Maximum,2028-04-01,201814.56690630596,49627.27387582824,152187.2930304777,38905.64121238093,2607.4750530188185,99934.2511628144,1810.2811330627417,31707.24,26849.678345029097,
Aba South,Scenario 1,2026-05-01,3113.9942712148904,610.1932780299317,2503.8009931849588,452.8714662204651,48.2865750559042,1665.5708527135675,27.42850201610223,440.37833333333174,479.4585418755194,
Aba South,Scenario 1,2026-06-01,6266.919062745703,1263.2363280975987,5003.682734648104,944.6734527568389,96.57315011180808,3331.141705427146,54.85700403220428,880.7566666666664,958.9170837510388,
Aba South,Scenario 1,2026-07-01,9415.770284563328,1913.8908806032525,7501.879403960076,1432.4018695800248,144.85972516771227,4996.7125581407245,82.2855060483065,1321.1350000000011,1438.3756256265588,
Aba South,Scenario 1,2026-08-01,12634.576472670233,2630.6350071877405,10003.941465482492,1990.0852526925048,193.14630022361615,6662.283410854292,109.71400806440856,1761.5133333333329,1917.8341675020777,
Aba South,Scenario 1,2026-09-01,15798.927300496982,3286.6621832520727,12512.26511724491,2493.3132755248284,241.43287527952035,8327.85426356786,137.1425100805108,2201.8916666666646,2397.292709377598,
