LGA,date,month_index,group,scenario,bau_cases,scenario_cases,cases_averted,cases_averted_low,cases_averted_high,coverage_CM,coverage_IPTp,coverage_Dual AI,coverage_PMC,coverage_Vac,coverage_LSM,coverage_Pyr
Obi Nwa,2027-07-01,15,A5,Scenario 2,2032.4895825144251,1853.827980203453,178.66160231097206,32.66791024208419,913.270852411244,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-07-01,15,PW,Scenario 2,1922.8388788722136,1655.0093558801714,267.82952299204226,57.78318330048086,1110.359352664298,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-07-01,15,U5,Scenario 2,685.9168123699438,491.3111041894651,194.60570818047876,62.314232602190344,559.2043173578413,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-08-01,16,A5,Scenario 2,2116.0000031688787,1929.9975978879204,186.00240528095833,31.85768042187817,1014.8956585376436,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-08-01,16,PW,Scenario 2,1984.5511451827888,1708.1258074137884,276.4253377690004,55.80107755975257,1224.602114292822,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-08-01,16,U5,Scenario 2,712.755031984321,510.5348862508199,202.2201457335011,62.51384792446298,601.8535169886695,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-09-01,17,A5,Scenario 2,2204.8255090641383,2011.0150897368314,193.81041932730682,31.132104974665538,1127.423118311137,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-09-01,17,PW,Scenario 2,2050.0278057250093,1764.482316001093,285.54548972391626,54.02040982929282,1349.6163286229203,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-09-01,17,U5,Scenario 2,740.719388877057,530.5653022067249,210.15408667033205,62.74798499370003,647.5419334239218,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-10-01,18,A5,Scenario 2,2297.3892771529977,2095.4422399237,201.94703722929762,30.456981112532162,1251.0469899985,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-10-01,18,PW,Scenario 2,2117.482266678207,1822.5411399618786,294.9411267163284,52.36789446267409,1485.1134423476688,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-10-01,18,U5,Scenario 2,769.924239871761,551.4842639979078,218.4399758738532,63.020139534582796,696.5510569828675,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-11-01,19,A5,Scenario 2,2393.644259945175,2183.236136566156,210.4081233790189,29.824339431660576,1386.7091093463787,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-11-01,19,PW,Scenario 2,2186.5455256721816,1881.984674747093,304.5608509250885,50.81870275987154,1631.6071608739148,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-11-01,19,U5,Scenario 2,800.568420239472,573.434194108851,227.13422613062096,63.339857152363024,749.2637109129241,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-12-01,20,A5,Scenario 2,2495.602894718985,2276.2323179946493,219.37057672433593,29.251732771147488,1536.6841152873785,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-12-01,20,PW,Scenario 2,2259.6396665427364,1944.897635541678,314.7420310010584,49.41387589080833,1791.8039291817913,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2027-12-01,20,U5,Scenario 2,832.5391534868261,596.3343125637878,236.20484092303832,63.691244940629886,805.7958464331014,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-01-01,21,A5,Scenario 2,2600.264028822387,2371.6934413922327,228.57058743015432,28.696544158378998,1700.3531405153844,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-01-01,21,PW,Scenario 2,2332.6728612106926,2007.7581392445045,324.91472196618815,48.049292647599316,1963.4498978266347,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-01-01,21,U5,Scenario 2,867.0148787027202,621.0287161971223,245.98616250559792,64.1562061682424,867.5499032713851,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-02-01,22,A5,Scenario 2,2712.686775622923,2474.2339097041695,238.45286591875356,28.209377253500236,1882.312644827267,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-02-01,22,PW,Scenario 2,2411.832520159451,2075.891760635247,335.94075952420417,46.84343889655776,2152.712192517316,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-02-01,22,U5,Scenario 2,901.1708578342763,645.4940908885744,255.67676694570184,64.51784044230845,931.9606689252964,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-03-01,23,A5,Scenario 2,2830.8869142844487,2582.043920736838,248.8429935476106,27.75977693016395,2082.9033833726353,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-03-01,23,PW,Scenario 2,2494.2159136431947,2146.800087111734,347.4158265314609,45.72072597959274,2358.511141448882,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-03-01,23,U5,Scenario 2,938.1467828399935,671.9793471403016,266.16743569969196,65.00178797212673,1002.4591171252305,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-04-01,24,A5,Scenario 2,2952.421494952467,2692.8952668608063,259.52622809166087,27.31894255652975,2301.903848731745,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-04-01,24,PW,Scenario 2,2576.9764692679337,2218.03304134507,358.9434279228635,44.621441477163245,2579.301011406562,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2028-04-01,24,U5,Scenario 2,976.2698856054536,699.2863082426409,276.98357736281275,65.48093162467339,1077.614549829872,0.75,0.65,0.6,0.6,0.5,,
Obi Nwa,2026-05-01,1,A5,Target,1155.5002971289446,1140.9844635953118,14.515833533632758,9.926416306988529,19.89567367218342,0.5750000000000001,0.47500000000000003,0.4291666666666667,0.3833333333333333,0.2833333333333333,,
Obi Nwa,2026-05-01,1,PW,Target,1261.7948977220622,1237.1694992824562,24.625398439605988,18.19038355821533,30.075225042927286,0.5750000000000001,0.47500000000000003,0.4291666666666667,0.3833333333333333,0.2833333333333333,,
Obi Nwa,2026-05-01,1,U5,Target,409.3047831556656,392.0348272429562,17.26995591270935,10.53906953017571,26.198796202975586,0.5750000000000001,0.47500000000000003,0.4291666666666667,0.3833333333333333,0.2833333333333333,,
Obi Nwa,2026-06-01,2,A5,Target,1196.36377326178,1166.3683611976767,29.99541206410322,17.646043604466115,47.735065681798005,0.6000000000000001,0.5,0.45833333333333337,0.41666666666666663,0.31666666666666665,,
Obi Nwa,2026-06-01,2,PW,Target,1305.2127184876163,1254.5658599063818,50.64685858123448,32.58307426547685,70.93847570085745,0.6000000000000001,0.5,0.45833333333333337,0.41666666666666663,0.31666666666666665,,
Obi Nwa,2026-06-01,2,U5,Target,420.3603801534315,385.3996760093268,34.96070414410468,20.078114125069106,56.29337659407736,0.6000000000000001,0.5,0.45833333333333337,0.41666666666666663,0.31666666666666665,,
Obi Nwa,2026-07-01,3,A5,Target,1242.2826814838384,1195.6606684217477,46.62201306209067,24.040243335990283,84.55231478146243,0.625,0.525,0.48750000000000004,0.44999999999999996,0.35,,
Obi Nwa,2026-07-01,3,PW,Target,1344.481494635267,1266.6854946776257,77.79599995764124,44.36016603733566,122.79242031842841,0.625,0.525,0.48750000000000004,0.44999999999999996,0.35,,
Obi Nwa,2026-07-01,3,U5,Target,433.52089171860126,380.2213604356851,53.29953128291618,28.883926231451113,90.851715454143,0.625,0.525,0.48750000000000004,0.44999999999999996,0.35,,
Obi Nwa,2026-08-01,4,A5,Target,1304.302959550895,1239.174074996601,65.12888455429402,29.81101407356971,132.9120259510437,0.65,0.55,0.5166666666666667,0.4833333333333333,0.3833333333333333,,
Obi Nwa,2026-08-01,4,PW,Target,1371.70501749154,1266.5003332610033,105.20468423053671,53.80000183175946,184.93234312222603,0.65,0.55,0.5166666666666667,0.4833333333333333,0.3833333333333333,,
Obi Nwa,2026-08-01,4,U5,Target,449.6080243855235,376.97574440895175,72.63227997657174,37.22406695319606,130.76977750342962,0.65,0.55,0.5166666666666667,0.4833333333333333,0.3833333333333333,,
Obi Nwa,2026-09-01,5,A5,Target,1349.1309522958,1265.0992455922205,84.0317067035794,34.45965554299926,191.1926038102756,0.675,0.575,0.5458333333333334,0.5166666666666666,0.4166666666666667,,
Obi Nwa,2026-09-01,5,PW,Target,1420.9663123976934,1285.5426669195333,135.4236454781601,62.646715405838904,262.84136880429014,0.675,0.575,0.5458333333333334,0.5166666666666666,0.4166666666666667,,
Obi Nwa,2026-09-01,5,U5,Target,468.0281603992265,374.8956964270706,93.1324639721559,45.22515731103945,176.77839339225648,0.675,0.575,0.5458333333333334,0.5166666666666666,0.4166666666666667,,
Obi Nwa,2026-10-01,6,A5,Target,1402.8752753037845,1298.2416305819024,104.63364472188209,38.71737518078925,263.53328236583,0.7,0.6,0.575,0.55,0.45,,
Obi Nwa,2026-10-01,6,PW,Target,1465.4697114096753,1298.8646020017557,166.6051094079196,70.18110355394515,354.67712020068666,0.7,0.6,0.575,0.55,0.45,,
Obi Nwa,2026-10-01,6,U5,Target,487.85086971522736,373.0616816431895,114.78918807203786,52.9018157428753,229.33898749188506,0.7,0.6,0.575,0.55,0.45,,
Obi Nwa,2026-11-01,7,A5,Target,1469.490685164114,1341.8920753228172,127.59860984129682,42.84789244423382,353.727002607945,0.725,0.625,0.6041666666666667,0.5833333333333334,0.4833333333333334,,
Obi Nwa,2026-11-01,7,PW,Target,1498.6864237308164,1301.088828420477,197.59759531033933,76.1954488082219,458.9623346336157,0.725,0.625,0.6041666666666667,0.5833333333333334,0.4833333333333334,,
Obi Nwa,2026-11-01,7,U5,Target,506.6503804392401,369.60865314040007,137.04172729884004,60.02312723154563,287.7873684516028,0.725,0.625,0.6041666666666667,0.5833333333333334,0.4833333333333334,,
Obi Nwa,2026-12-01,8,A5,Target,1523.2669741197265,1372.4239783059224,150.842995813804,46.18243584565397,458.1166946145704,0.75,0.65,0.6333333333333333,0.6166666666666667,0.5166666666666666,,
Obi Nwa,2026-12-01,8,PW,Target,1553.4734876256362,1320.786346198996,232.6871414266402,82.49517921957568,587.1247904716683,0.75,0.65,0.6333333333333333,0.6166666666666667,0.5166666666666666,,
Obi Nwa,2026-12-01,8,U5,Target,527.8036709844865,367.04554605824205,160.75812492624448,67.00038016646722,354.40355114535623,0.75,0.65,0.6333333333333333,0.6166666666666667,0.5166666666666666,,
Obi Nwa,2027-01-01,9,A5,Target,1611.5715054826057,1432.417165029368,179.15434045323764,50.207780826436306,593.7457892915309,0.775,0.675,0.6625,0.65,0.55,,
Obi Nwa,2027-01-01,9,PW,Target,1570.8701218729036,1307.7463384714677,263.12378340143596,86.07548633794431,718.6310948044966,0.775,0.675,0.6625,0.65,0.55,,
Obi Nwa,2027-01-01,9,U5,Target,531.2837129025517,351.9242855636713,179.35942733888038,71.19984369765636,414.67023464970794,0.775,0.675,0.6625,0.65,0.55,,
Obi Nwa,2027-02-01,10,A5,Target,1664.5540189054198,1459.3871274458172,205.16689145960254,52.80337772420421,739.5355005776328,0.8,0.7,0.6916666666666667,0.6833333333333333,0.5833333333333334,,
Obi Nwa,2027-02-01,10,PW,Target,1635.870082535617,1333.235945871583,302.63413666403403,91.63731478893683,891.8637961632321,0.8,0.7,0.6916666666666667,0.6833333333333333,0.5833333333333334,,
Obi Nwa,2027-02-01,10,U5,Target,569.674659229444,359.147823418901,210.52683581054305,79.69895822762022,509.89938713690253,0.8,0.7,0.6916666666666667,0.6833333333333333,0.5833333333333334,,
Obi Nwa,2027-03-01,11,A5,Target,1715.5654791278382,1483.4620642309544,232.1034148968838,55.01619325916391,907.3230360990765,0.825,0.725,0.7208333333333333,0.7166666666666667,0.6166666666666667,,
Obi Nwa,2027-03-01,11,PW,Target,1706.4577977580514,1361.28058220282,345.17721555523144,97.00536450904511,1094.695501055935,0.825,0.725,0.7208333333333333,0.7166666666666667,0.6166666666666667,,
Obi Nwa,2027-03-01,11,U5,Target,587.6187291442421,352.289898460259,235.32883068398314,85.01939837226158,596.6180468622815,0.825,0.725,0.7208333333333333,0.7166666666666667,0.6166666666666667,,
Obi Nwa,2027-04-01,12,A5,Target,1804.0842756720263,1538.3853559234315,265.6989197485948,58.15259113114371,1123.5796915701576,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-04-01,12,PW,Target,1741.0533599606717,1359.1750867551646,381.8782732055072,99.83169001138015,1300.272004137163,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-04-01,12,U5,Target,617.1366170397889,351.5313147228095,265.6053023169794,91.65439153019318,704.2957080488968,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-05-01,13,A5,Target,1874.50560442049,1598.4352894837423,276.07031493674776,56.540314887577125,1247.4199567440737,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-05-01,13,PW,Target,1803.7562179658835,1408.1248572957732,395.6313606701103,95.83267756409168,1453.6172934134029,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-05-01,13,U5,Target,635.33335147464,361.8964782910127,273.4368731836273,91.3204914699464,749.1043357163394,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-06-01,14,A5,Target,1951.802215297609,1664.3479388202468,287.4542764773623,54.99036699361031,1390.3343634468547,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-06-01,14,PW,Target,1862.4162181245624,1453.9185202806523,408.49769784391015,92.2363263680098,1609.874227712351,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-06-01,14,U5,Target,660.1130174337499,376.01138949945965,284.1016279342902,91.51099053013773,806.9331307572336,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-07-01,15,A5,Target,2032.4895825144251,1733.1519663306178,299.3376161838073,53.56765596782708,1547.486722141275,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-07-01,15,PW,Target,1922.8388788722136,1501.0882263059298,421.75065256628386,88.94448468018905,1779.2644661449594,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-07-01,15,U5,Target,685.9168123699438,390.70966166206125,295.2071507078826,91.75717072064386,868.8532887487468,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-08-01,16,A5,Target,2116.0000031688787,1804.3632783154535,311.6367248534252,52.239070455560125,1719.684310299901,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-08-01,16,PW,Target,1984.5511451827888,1549.2646790474062,435.2864661353826,85.89346942590737,1962.3296024831743,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-08-01,16,U5,Target,712.755031984321,405.99715938195953,306.7578726023615,92.05110256316776,935.118688016104,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-09-01,17,A5,Target,2204.8255090641383,1880.1068892678056,324.71861979633263,51.049298117906375,1910.3558393605417,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-09-01,17,PW,Target,2050.0278057250093,1600.3798532399544,449.64795248505493,83.1525236242754,2162.655153654374,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-09-01,17,U5,Target,740.719388877057,421.92612368654807,318.7932651905089,92.39586738072022,1006.1062137652812,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-10-01,18,A5,Target,2297.3892771529977,1959.038204859451,338.3510722935466,49.94225446208526,2119.8296219419026,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-10-01,18,PW,Target,2117.482266678207,1653.0390220664378,464.44324461176916,80.60884016284913,2379.7787354364027,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-10-01,18,U5,Target,769.924239871761,438.56169413073405,331.3625457410269,92.79661259778162,1082.2532263349913,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-11-01,19,A5,Target,2393.644259945175,2041.1171065820372,352.5271533631376,48.904871548372626,2349.70154639248,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-11-01,19,PW,Target,2186.5455256721816,1706.9541192101865,479.5914064619951,78.22420072614554,2614.523520772578,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-11-01,19,U5,Target,800.568420239472,456.0171306027038,344.55128963676816,93.26739403585755,1164.154530212974,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-12-01,20,A5,Target,2495.602894718985,2128.059647327562,367.5432473914234,47.965931886547,2603.8258620147244,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-12-01,20,PW,Target,2259.6396665427364,1764.015974718897,495.6236918238394,76.06177915646595,2871.2263771564394,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2027-12-01,20,U5,Target,832.5391534868261,474.22819373002756,358.3109597567985,93.78480952716248,1251.9902824453097,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-01-01,21,A5,Target,2600.264028822387,2217.3066732066804,382.95735561570655,47.05555370852309,2881.153932539961,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-01-01,21,PW,Target,2332.6728612106926,1821.0302518120864,511.6426093986063,73.96130378564229,3146.275686223802,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-01-01,21,U5,Target,867.0148787027202,493.86614208139594,373.1487366213243,94.46946092956172,1347.9394976284702,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-02-01,22,A5,Target,2712.686775622923,2313.1722099129456,399.51456570997743,46.25671506331835,3189.474203735095,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-02-01,22,PW,Target,2411.832520159451,1882.8272298907011,529.0052902687501,72.10515750985948,3449.5537870621993,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-02-01,22,U5,Target,901.1708578342763,513.3219577277824,387.84890010649383,95.00196428294086,1448.0165246329202,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-03-01,23,A5,Target,2830.8869142844487,2413.964265382347,416.9226489021016,45.51947673784761,3529.3640662702965,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-03-01,23,PW,Target,2494.2159136431947,1947.140856664312,547.0750569788827,70.37698823742664,3779.3305896129204,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-03-01,23,U5,Target,938.1467828399935,534.384061598235,403.7627212417585,95.71457285178664,1557.5521749648174,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-04-01,24,A5,Target,2952.421494952467,2517.599678461001,434.82181649146605,44.79661249919155,3900.448188128794,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-04-01,24,PW,Target,2576.9764692679337,2011.7489197817465,565.2275494861872,68.68488184936103,4133.129176672002,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2028-04-01,24,U5,Target,976.2698856054536,556.0996170626597,420.1702685427939,96.42010775273143,1674.3235281998773,0.85,0.75,0.75,0.75,0.65,,
Obi Nwa,2026-05-01,1,A5,High,1155.5002971289446,1137.2075100001366,18.29278712880796,12.412291647206928,25.175948367544606,0.5791666666666667,0.48333333333333334,0.4375,0.39166666666666666,0.2916666666666667,,
Obi Nwa,2026-05-01,1,PW,High,1261.7948977220622,1230.1590794402757,31.63581828178644,23.223039580273735,38.7314504102178,0.5791666666666667,0.48333333333333334,0.4375,0.39166666666666666,0.2916666666666667,,
Obi Nwa,2026-05-01,1,U5,High,409.3047831556656,387.74188965354836,21.56289350211722,13.112479812040277,32.7776834265361,0.5791666666666667,0.48333333333333334,0.4375,0.39166666666666666,0.2916666666666667,,
Obi Nwa,2026-06-01,2,A5,High,1196.36377326178,1158.5787852629644,37.784987998815495,22.047389733921136,60.39186935783164,0.6083333333333334,0.5166666666666666,0.475,0.4333333333333333,0.3333333333333333,,
Obi Nwa,2026-06-01,2,PW,High,1305.2127184876163,1240.2530330846369,64.9596854029794,41.49210220621478,91.2705953098357,0.6083333333333334,0.5166666666666666,0.475,0.4333333333333333,0.3333333333333333,,
Obi Nwa,2026-06-01,2,U5,High,420.3603801534315,376.8695181638006,43.4908619896309,24.853892000063723,70.25798954664117,0.6083333333333334,0.5166666666666666,0.475,0.4333333333333333,0.3333333333333333,,
Obi Nwa,2026-07-01,3,A5,High,1242.2826814838384,1183.5768513784692,58.70583010536916,30.012067808406528,106.94980726339554,0.6375000000000001,0.55,0.5125,0.475,0.375,,
Obi Nwa,2026-07-01,3,PW,High,1344.481494635267,1244.863125515351,99.618369119916,56.3446399479688,157.83852365591156,0.6375000000000001,0.55,0.5125,0.475,0.375,,
Obi Nwa,2026-07-01,3,U5,High,433.52089171860126,367.4620326817846,66.05885903681667,35.5710814786261,113.11156879991017,0.6375000000000001,0.55,0.5125,0.475,0.375,,
Obi Nwa,2026-08-01,4,A5,High,1304.302959550895,1222.3265670314222,81.97639251947271,37.18586424507998,168.08622969092448,0.6666666666666667,0.5833333333333333,0.55,0.5166666666666666,0.41666666666666663,,
Obi Nwa,2026-08-01,4,PW,High,1371.70501749154,1237.2109534000117,134.49406409152834,68.15811897912607,237.48981787543562,0.6666666666666667,0.5833333333333333,0.55,0.5166666666666666,0.41666666666666663,,
Obi Nwa,2026-08-01,4,U5,High,449.6080243855235,359.92399859853003,89.68402578699346,45.605255880062174,162.40924352961702,0.6666666666666667,0.5833333333333333,0.55,0.5166666666666666,0.41666666666666663,,
Obi Nwa,2026-09-01,5,A5,High,1349.1309522958,1243.404785364826,105.72616693097393,42.94898759367982,241.74199138712993,0.6958333333333334,0.6166666666666667,0.5875,0.5583333333333333,0.45833333333333337,,
Obi Nwa,2026-09-01,5,PW,High,1420.9663123976934,1248.1266167557728,172.83969564192057,79.15879537567434,337.2211111374554,0.6958333333333334,0.6166666666666667,0.5875,0.5583333333333333,0.45833333333333337,,
Obi Nwa,2026-09-01,5,U5,High,468.0281603992265,353.46307667646215,114.56508372276437,55.11918486436534,219.00599970456437,0.6958333333333334,0.6166666666666667,0.5875,0.5583333333333333,0.45833333333333337,,
Obi Nwa,2026-10-01,6,A5,High,1402.8752753037845,1271.2819137788133,131.59336152497121,48.21537295640445,333.14202735459185,0.7250000000000001,0.65,0.625,0.6,0.5,,
Obi Nwa,2026-10-01,6,PW,High,1465.4697114096753,1253.1876550089517,212.2820564007236,88.44560175770272,454.6124766056455,0.7250000000000001,0.65,0.625,0.6,0.5,,
Obi Nwa,2026-10-01,6,U5,High,487.85086971522736,347.1793760274699,140.67149368775745,64.13673762080737,283.41459932643784,0.7250000000000001,0.65,0.625,0.6,0.5,,
Obi Nwa,2026-11-01,7,A5,High,1469.490685164114,1309.0808201515697,160.4098650125443,53.31426476085886,447.06936116415727,0.7541666666666667,0.6833333333333333,0.6625000000000001,0.6416666666666666,0.5416666666666667,,
Obi Nwa,2026-11-01,7,PW,High,1498.6864237308164,1247.337182123039,251.34924160777746,95.77006401808524,587.7201531292967,0.7541666666666667,0.6833333333333333,0.6625000000000001,0.6416666666666666,0.5416666666666667,,
